22	28528672	28537228	1	1	0	0	1	18
22	28598368	28633138	1	1	0	0	1	18
22	28651983	28682859	1	1	0	0	1	21
22	28713763	28724648	2	2	0	0	1	15
22	28739516	28746206	2	2	0	0	1	26
22	28745448	28763100	1	3	0	0	1	30
22	28784816	28798654	1	3	0	0	1	23
22	28822504	28851835	2	2	0	0	1	26
22	28888881	28892930	1	1	0	0	1	31
22	29087820	29094878	2	4	0	0	1	26
22	29160318	29164532	1	1	0	0	1	27
22	29424055	29462337	2	2	0	0	1	22
22	29453427	29457125	1	1	0	1	0	13
22	29542694	29589558	1	1	0	1	0	28
22	29569660	29577340	2	2	0	0	1	21
22	29619479	29624289	2	2	0	0	1	25
22	29736545	29772944	2	2	0	0	1	24
22	29757844	29773835	2	2	0	0	1	24
22	29847052	29852600	2	2	0	0	1	29
22	30300324	30348382	2	2	0	0	1	26
22	30396499	30440818	2	2	0	0	1	31
22	30533524	30543159	2	2	0	0	1	15
22	30645470	30691059	2	2	0	0	1	26
22	30710122	30724456	1	1	0	0	1	17
22	31010127	31050530	2	2	0	0	1	30
22	31013714	31052695	2	2	0	0	1	12
22	31061449	31070692	1	1	0	0	1	25
22	31063546	31071186	1	1	0	0	1	19
22	31171891	31180387	2	2	0	0	1	22
22	31272306	31318802	2	2	0	0	1	29
22	31309185	31318802	2	2	0	0	1	29
22	31366922	31383489	2	2	0	0	1	23
22	31366922	31401404	2	2	0	0	1	23
22	31371761	31416536	2	2	0	0	1	30
22	31380009	31385747	1	1	0	0	1	26
22	31507862	31541540	1	1	0	0	1	30
22	31508006	31524131	1	1	0	0	1	16
22	31527024	31539841	1	1	0	0	1	25
22	31612303	31648589	2	2	0	0	1	24
22	31725900	31774854	2	2	0	0	1	25
22	31751556	31774854	2	2	0	0	1	25
22	31759250	31781611	1	1	0	0	1	28
22	31767663	31774854	2	2	0	0	1	25
22	31775427	31788526	2	2	0	0	1	29
22	31792465	31816158	1	1	0	0	1	18
22	31864351	31889782	2	2	0	0	1	26
22	31979713	32008430	2	2	0	0	1	20
22	31979713	32011219	2	2	0	0	1	20
22	32118984	32126781	2	2	0	0	1	20
22	32118984	32131355	2	2	0	0	1	20
22	32118984	32148403	2	2	0	0	1	20
22	32526659	32545703	1	1	0	1	0	19
22	32956238	32980936	2	2	0	0	1	24
22	32992595	33008695	2	2	0	1	0	29
22	33105141	33106638	1	1	0	0	2	22
22	33138339	33172205	2	2	0	1	0	21
22	33154471	33164748	2	2	0	1	0	27
22	33169805	33201261	2	2	0	0	1	19
22	33764527	33779548	1	1	0	0	1	15
22	33789939	33830861	1	1	0	1	0	16
22	33955608	33981575	2	4	0	0	1	30
22	34202898	34343670	1	1	0	0	3	22
22	34668211	34678027	2	2	0	0	1	15
22	34748344	34793765	2	2	0	0	1	27
22	35160835	35192046	2	2	0	0	1	31
22	35283665	35313221	2	2	0	0	1	27
22	35308518	35357225	1	1	0	0	1	27
22	35436090	35440979	2	2	0	1	0	22
22	35444015	35470119	1	1	0	0	1	12
22	35909739	35951080	1	1	0	1	0	28
22	36340430	36350306	1	1	0	0	1	30
22	36343484	36361870	1	1	0	0	1	15
22	36508199	36591261	2	2	0	1	1	24
22	36601589	36623115	1	1	0	0	1	22
22	36811102	36848602	2	2	0	0	1	24
22	36956194	36975228	1	1	0	0	1	28
22	37580566	37603804	2	2	0	0	1	27
22	37584941	37603804	2	2	0	0	1	27
22	37684833	37708523	2	2	0	0	1	23
22	37690144	37708523	2	2	0	0	1	23
22	37834602	37879398	1	1	0	0	1	22
22	37856780	37875313	1	1	0	0	1	22
22	37900567	37928138	2	2	0	0	1	25
22	37909285	37928138	2	2	0	0	1	25
22	38094377	38114377	1	1	0	0	1	30
22	38238407	38267614	1	1	0	0	1	29
22	38259864	38276847	2	2	0	0	1	30
22	38259864	38284945	2	2	0	0	1	30
22	38279466	38284945	2	2	0	0	1	30
22	38495478	38514474	2	2	0	1	0	23
22	38520569	38550524	1	3	0	0	1	18
22	38621118	38649346	2	2	0	0	1	29
22	38648537	38649797	1	1	0	0	1	15
22	38748237	38839567	2	2	0	0	2	17
22	39056577	39066376	1	3	0	1	0	29
22	39326102	39354729	2	2	0	0	1	18
22	39372227	39403733	1	1	0	0	1	15
22	39825971	39827110	1	1	0	0	1	24
22	40054121	40073972	1	1	0	1	0	30
22	40074015	40119530	1	1	0	1	0	24
22	40104038	40149453	1	1	0	0	1	22
22	40155520	40185221	2	2	0	1	0	31
22	40176376	40185237	2	2	0	0	1	15
22	40286382	40295348	2	2	0	1	0	22
22	40317501	40343983	2	2	0	0	1	17
22	40455619	40476116	2	2	0	0	1	25
22	40630095	40666026	2	2	0	0	1	26
22	40630100	40639536	1	1	0	0	1	31
22	40660110	40676107	2	2	0	1	0	19
22	40796514	40833745	2	2	0	0	1	27
22	40890311	40913907	1	3	0	0	1	21
22	40912822	40956986	1	1	0	0	1	19
22	40954882	41002222	1	1	0	0	1	22
22	40957133	40974806	1	1	0	0	1	26
22	40962197	41002222	1	1	0	1	0	23
22	40971788	41002769	2	2	0	1	0	31
22	40998268	40999803	2	2	0	0	1	27
22	41010242	41028546	1	1	0	1	0	21
22	41033928	41071851	2	2	0	0	1	22
22	41090318	41134989	2	2	0	0	1	17
22	41296429	41341845	2	2	0	0	1	14
22	41309243	41310997	2	2	0	0	1	16
22	41376380	41424116	1	1	0	1	0	22
22	41630115	41649297	1	1	0	0	1	28
22	41645191	41679311	2	2	0	0	1	19
22	41788633	41790784	1	1	0	0	1	26
22	41974092	42018078	1	1	0	0	1	15
22	42040007	42072251	1	1	0	0	1	25
22	42040318	42072251	1	1	0	0	1	25
22	42138947	42138987	1	1	0	1	0	27
22	42232613	42253863	1	1	0	0	1	31
22	42393620	42423921	1	1	0	0	1	26
22	42560061	42593767	2	2	0	0	1	21
22	42664742	42706313	2	2	0	0	1	29
22	42740343	42757399	1	1	0	0	1	30
22	42996124	42996435	1	1	0	0	1	21
22	43089997	43091613	1	1	0	0	1	30
22	43094968	43096179	1	1	0	1	0	12
22	43102286	43108331	1	1	0	0	1	20
22	43375779	43396282	1	1	0	0	1	22
22	44388022	44426223	1	1	0	0	1	24
22	44510306	44531418	2	2	0	1	1	18
22	44806740	44851977	1	1	0	0	1	13
22	44850900	44867218	1	1	0	0	1	18
22	44852128	44867218	1	1	0	0	1	18
22	44978595	45015478	1	1	0	0	1	16
22	45412448	45416708	2	2	0	0	1	22
22	45479047	45492753	2	2	0	0	1	22
22	45550616	45558070	1	1	1	1	0	5
22	46386849	46415244	1	1	0	0	1	25
22	46504299	46505965	1	1	0	0	1	22
22	47947972	47975036	1	1	0	0	1	25
22	48026259	48030546	2	2	0	0	1	17
22	48699164	48712287	2	2	0	1	0	27
22	48832086	48863409	2	2	0	0	1	25
22	50023621	50070137	1	1	0	0	1	25
22	50068976	50101760	2	2	0	0	1	29
22	50073637	50081246	1	1	0	0	1	30
22	50081273	50088536	1	1	0	0	1	15
22	50340553	50364718	1	1	0	0	1	14
22	50365503	50391257	2	2	0	0	1	25
22	50376845	50382367	1	1	0	0	1	23
22	50376845	50411814	1	1	0	0	1	23
22	50380592	50427952	2	2	0	0	1	13
22	50385663	50390138	2	2	0	0	1	13
22	50785294	50798654	1	1	1	4	0	26
